user_id,age,gender,weight,height,water,steps,exercise,sleep,fitness_level,goal,true_level,gender_encoded,goal_encoded
1147,90,male,57.0,165,2.41,23656,61,8.4,3,habits,3,1,1
1148,59,other,40.0,163,2.24,19878,63,7.7,5,consistency,3,2,0
1149,78,male,78.3,151,2.81,28091,75,9.0,3,consistency,3,1,0
1150,50,male,53.4,155,2.32,6444,74,5.4,1,consistency,1,1,0
1151,63,female,79.9,162,3.48,21158,55,7.7,3,performance,3,0,2
1152,75,male,79.6,179,2.88,4075,30,6.5,1,habits,1,1,1
1153,16,male,74.3,199,1.92,23308,58,7.7,3,habits,3,1,1
1154,13,female,107.5,148,2.77,11706,41,7.5,2,consistency,2,0,0
1155,20,female,67.9,171,1.73,25295,63,7.8,3,consistency,3,0,0
1156,41,male,65.7,154,2.49,6056,20,8.1,1,consistency,1,1,0
1157,67,male,80.3,176,1.64,5057,44,8.5,1,habits,1,1,1
1158,15,male,69.2,152,1.48,8774,78,9.2,2,habits,2,1,1
1159,44,male,87.4,144,3.0,22393,49,7.5,5,consistency,3,1,0
1160,22,female,51.0,150,0.5,9380,32,6.7,2,performance,1,0,2
1161,86,male,51.2,149,0.97,11182,43,6.0,2,performance,1,1,2
1162,95,male,81.5,191,2.28,18977,68,7.7,3,consistency,2,1,0
1163,46,male,52.5,152,2.46,27509,73,8.1,3,consistency,3,1,0
1164,99,female,79.1,180,1.94,12814,62,5.9,2,performance,2,0,2
1165,67,female,75.6,192,1.09,12329,24,8.3,2,consistency,1,0,0
1166,44,female,59.6,185,1.63,14167,39,7.1,2,consistency,2,0,0
1167,62,male,75.5,189,3.07,28817,66,6.2,5,performance,3,1,2
1168,19,female,51.5,154,2.41,5595,39,6.3,1,consistency,1,0,0
1169,20,female,55.0,181,2.19,11801,50,6.3,2,performance,2,0,2
1170,77,male,66.4,195,2.81,3394,19,6.2,1,habits,1,1,1
1171,69,male,71.2,146,2.48,9369,43,7.8,2,consistency,1,1,0
1172,79,male,65.4,179,2.08,18249,78,8.3,4,performance,3,1,2
1173,99,male,76.5,167,2.0,14665,40,8.9,2,habits,2,1,1
1174,71,male,75.8,171,1.02,3329,36,6.4,1,consistency,1,1,0
1175,84,male,92.9,174,2.12,10292,75,7.5,2,habits,2,1,1
1176,66,male,68.6,154,2.78,3772,69,6.5,1,performance,1,1,2
1177,79,female,87.9,187,2.48,4645,7,7.1,1,consistency,1,0,0
1178,63,male,83.8,175,3.58,17379,71,5.9,4,habits,3,1,1
1179,20,female,104.4,160,2.39,28853,113,6.3,4,habits,3,0,1
1180,46,female,68.1,145,3.74,28180,87,8.3,5,consistency,3,0,0
1181,47,female,63.7,140,2.46,20426,70,5.9,4,consistency,3,0,0
1182,90,female,88.9,143,3.43,23352,79,7.9,3,habits,3,0,1
1183,44,male,75.8,150,1.98,4848,43,6.4,1,performance,1,1,2
1184,58,female,89.2,183,3.1,18661,80,5.5,4,consistency,3,0,0
1185,28,male,80.8,165,3.63,23469,66,4.9,4,consistency,3,1,0
1186,80,male,40.0,176,2.46,26583,73,8.9,4,habits,3,1,1
1187,49,female,75.6,162,2.55,24748,66,5.4,3,performance,3,0,2
1188,66,male,74.7,168,3.1,14086,62,7.1,2,habits,2,1,1
1189,97,male,72.0,160,2.51,19592,63,7.8,4,consistency,3,1,0
1190,26,female,68.0,187,1.48,22530,53,6.0,3,performance,2,0,2
1191,67,female,46.1,184,4.3,28683,51,6.9,5,habits,3,0,1
1192,60,female,83.1,184,1.67,5322,34,7.6,1,consistency,1,0,0
1193,94,male,75.6,188,2.31,13200,64,7.5,2,habits,2,1,1
1194,19,female,86.5,166,3.01,11667,56,6.7,2,consistency,2,0,0
1195,86,male,46.9,178,2.17,15302,55,7.6,4,consistency,2,1,0
1196,19,female,77.6,179,1.29,7424,11,7.0,1,performance,1,0,2
1197,45,female,66.5,152,2.18,5302,37,6.1,1,performance,1,0,2
1198,35,female,72.2,162,1.54,22199,93,8.7,5,consistency,3,0,0
1199,97,female,66.7,198,1.8,7862,32,7.3,1,consistency,1,0,0
1200,31,male,78.2,155,2.77,26437,48,5.6,4,consistency,3,1,0
1201,31,female,67.6,169,2.01,14078,41,7.7,2,habits,2,0,1
1202,48,female,54.2,143,1.52,19768,74,6.8,4,consistency,3,0,0
1203,41,male,71.3,179,3.52,28561,78,7.0,3,performance,3,1,2
1204,72,female,66.8,155,2.87,16000,76,7.5,5,habits,3,0,1
1205,94,male,68.7,170,3.8,27026,95,6.7,5,habits,3,1,1
1206,14,female,40.0,192,1.82,7927,54,8.9,1,habits,1,0,1
1207,13,female,80.2,181,1.38,7277,22,5.6,1,habits,1,0,1
1208,59,female,65.3,164,2.39,13096,68,7.3,2,habits,2,0,1
1209,81,male,49.8,183,2.25,16718,64,7.7,3,habits,2,1,1
1210,32,female,83.8,151,1.78,22169,51,7.4,4,habits,3,0,1
1211,23,female,79.5,165,3.23,10918,76,7.0,2,consistency,2,0,0
1212,14,female,65.1,176,1.96,18830,58,6.9,3,habits,2,0,1
1213,79,male,52.7,187,0.71,3899,10,6.3,1,consistency,1,1,0
1214,99,male,72.7,172,3.53,20020,59,6.6,4,performance,3,1,2
1215,24,female,71.8,167,2.45,26373,65,8.7,5,performance,3,0,2
1216,32,male,83.9,148,1.77,14485,39,6.8,2,consistency,2,1,0
1217,17,female,63.3,151,0.96,10109,43,9.3,2,habits,1,0,1
1218,49,female,87.9,144,3.22,4893,36,7.8,1,performance,1,0,2
1219,50,female,61.9,193,1.5,15284,55,4.6,3,consistency,2,0,0
1220,21,female,49.8,191,2.44,23612,58,8.2,3,habits,3,0,1
1221,65,female,53.0,193,2.64,7553,48,7.0,1,habits,1,0,1
1222,56,male,69.1,167,2.5,13847,38,5.8,2,habits,2,1,1
1223,98,male,69.0,195,2.16,10303,67,8.5,2,habits,2,1,1
1224,36,male,74.9,174,1.21,16494,41,6.9,3,habits,2,1,1
1225,93,male,68.6,144,1.83,27076,69,6.8,3,performance,3,1,2
1226,86,female,84.7,173,2.13,5056,64,7.5,1,consistency,1,0,0
1227,42,female,66.1,185,2.05,17543,67,8.5,4,consistency,3,0,0
1228,71,female,40.1,173,2.54,27318,62,7.4,3,performance,3,0,2
1229,99,female,68.2,152,2.68,11597,35,7.2,2,consistency,2,0,0
1230,93,other,40.0,178,2.67,3392,32,6.4,1,performance,1,2,2
1231,93,female,74.1,181,1.74,19800,93,8.5,4,performance,3,0,2
1232,26,female,85.9,184,4.34,23913,91,7.6,5,habits,3,0,1
1233,21,female,55.2,187,2.74,8756,56,7.0,2,performance,2,0,2
1234,52,male,91.3,197,2.2,8823,20,6.9,2,consistency,1,1,0
1235,78,male,82.6,153,2.76,6338,29,8.1,1,habits,1,1,1
1236,37,male,88.1,150,4.06,19522,86,7.0,3,consistency,3,1,0
1237,85,female,72.8,181,0.99,6766,46,8.1,1,consistency,1,0,0
1238,34,female,55.1,177,2.04,9846,58,6.7,2,performance,2,0,2
1239,16,male,81.7,143,0.74,20646,62,8.0,3,habits,2,1,1
1240,38,male,60.6,192,2.53,25159,50,7.5,3,consistency,3,1,0
1241,70,female,71.8,172,2.46,12611,54,6.2,2,habits,2,0,1
1242,41,male,67.4,146,2.17,8473,27,7.1,2,habits,1,1,1
1243,99,male,86.9,195,1.94,17731,35,5.1,3,habits,2,1,1
1244,49,female,81.0,180,0.57,5672,28,6.4,1,consistency,1,0,0
1245,87,male,68.8,147,2.26,6178,42,5.5,1,performance,1,1,2
1246,82,male,40.7,176,3.62,17629,46,9.4,4,habits,3,1,1
1247,30,female,60.5,190,1.59,3628,41,5.5,1,consistency,1,0,0
1248,97,female,80.6,149,2.71,25156,45,9.9,3,habits,3,0,1
1249,54,female,74.2,182,1.7,16057,67,8.0,5,habits,3,0,1
1250,53,male,47.5,196,2.52,11942,69,6.7,2,consistency,2,1,0
1251,50,male,42.9,154,1.92,14509,50,8.0,2,habits,2,1,1
1252,46,male,72.9,177,1.87,21834,46,6.7,3,consistency,2,1,0
1253,29,female,54.1,154,2.07,23949,72,6.0,4,habits,3,0,1
1254,49,female,55.6,144,2.52,16795,57,7.6,5,habits,3,0,1
1255,37,male,80.1,168,2.67,24835,65,8.0,3,consistency,3,1,0
1256,88,female,88.0,158,1.08,4914,56,8.4,1,consistency,1,0,0
1257,99,male,58.7,193,2.12,23215,69,7.8,3,habits,3,1,1
1258,98,male,69.3,190,2.17,14118,82,6.7,2,consistency,2,1,0
1259,97,male,68.9,149,1.43,8858,20,8.6,2,performance,1,1,2
1260,39,male,67.5,151,3.26,3825,41,8.3,1,consistency,1,1,0
1261,69,female,70.6,193,1.4,5963,19,7.4,1,habits,1,0,1
1262,43,female,81.3,143,2.13,21947,67,8.6,4,consistency,3,0,0
1263,18,male,59.9,170,1.52,8177,50,9.4,2,consistency,1,1,0
1264,52,female,47.1,157,3.46,11928,84,6.7,2,habits,2,0,1
1265,24,male,95.4,155,2.59,13529,49,6.3,2,performance,2,1,2
1266,65,female,86.3,179,1.94,25734,68,6.8,4,performance,3,0,2
1267,83,female,53.4,175,3.17,22179,75,6.0,3,performance,3,0,2
1268,22,male,72.0,164,2.34,10840,49,7.8,2,performance,2,1,2
1269,57,female,85.2,162,2.18,6551,67,5.5,1,consistency,1,0,0
1270,29,male,81.2,151,1.96,10947,60,8.5,2,consistency,2,1,0
1271,38,male,76.9,173,2.28,27495,92,6.8,5,consistency,3,1,0
1272,97,male,67.4,175,2.64,27420,31,8.7,3,performance,3,1,2
1273,74,female,95.9,176,2.02,20458,89,4.7,3,consistency,3,0,0
1274,58,female,73.3,142,3.67,20315,50,6.9,3,habits,3,0,1
1275,76,male,62.3,148,1.31,8845,49,5.9,2,habits,1,1,1
1276,14,female,83.1,192,3.68,24497,60,8.8,4,performance,3,0,2
1277,66,female,71.4,157,2.32,27656,44,9.0,3,habits,3,0,1
1278,77,female,75.2,182,2.21,3062,21,4.8,1,consistency,1,0,0
1279,63,female,73.0,174,2.58,5530,41,8.0,1,performance,1,0,2
1280,65,female,77.5,196,1.96,29758,30,8.4,3,consistency,3,0,0
1281,48,male,55.3,194,3.4,26820,76,7.8,5,performance,3,1,2
1282,38,male,48.2,173,0.5,10337,65,7.8,2,consistency,1,1,0
1283,41,other,91.5,180,2.1,23973,79,7.9,4,habits,3,2,1
1284,33,male,73.7,153,1.95,21767,76,8.3,4,performance,3,1,2
1285,23,other,81.6,143,1.32,14695,36,6.1,2,habits,2,2,1
1286,52,female,43.6,168,1.85,3216,16,8.3,1,habits,1,0,1
1287,23,male,86.0,180,2.27,3195,55,7.3,1,habits,1,1,1
1288,48,male,62.2,184,2.89,27465,53,7.4,3,habits,3,1,1
1289,71,male,57.9,189,2.17,6273,38,7.7,1,habits,1,1,1
1290,51,female,69.0,154,1.73,9167,47,5.9,2,habits,1,0,1
1291,66,male,55.3,167,2.66,21995,70,5.7,3,consistency,3,1,0
1292,67,male,70.0,181,2.49,19167,87,7.2,3,performance,3,1,2
1293,36,male,68.0,155,2.66,4521,61,8.6,1,habits,1,1,1
1294,34,male,85.9,151,2.74,11441,15,6.0,2,habits,1,1,1
1295,81,female,92.7,191,2.22,11512,45,7.4,2,consistency,2,0,0
1296,68,male,92.2,144,1.77,24912,39,6.6,3,consistency,3,1,0
1297,45,female,40.0,173,2.14,23296,84,6.5,4,performance,3,0,2
1298,48,male,56.0,181,1.62,7260,40,7.6,1,habits,1,1,1
1299,32,male,40.0,140,2.38,27508,79,8.2,4,performance,3,1,2
1300,95,male,52.1,178,2.59,25041,54,6.5,3,consistency,3,1,0
1301,93,male,60.3,171,2.9,24054,44,8.7,3,consistency,3,1,0
1302,74,other,76.2,165,2.36,26637,46,7.7,3,habits,3,2,1
1303,85,female,62.2,156,2.21,13648,27,7.0,2,habits,2,0,1
1304,38,male,62.6,187,2.1,4251,21,7.4,1,habits,1,1,1
1305,78,female,72.7,198,2.04,26100,37,9.3,3,habits,3,0,1
1306,85,male,44.4,166,1.75,27329,44,8.1,3,consistency,3,1,0
1307,85,male,57.4,163,1.17,15770,43,6.6,3,performance,2,1,2
1308,52,other,62.4,174,1.71,10387,55,7.2,2,consistency,2,2,0
1309,29,female,67.0,185,3.13,24654,85,7.6,5,consistency,3,0,0
1310,13,other,71.2,181,1.91,18854,65,8.0,3,consistency,2,2,0
1311,73,male,92.5,193,1.83,3245,57,7.3,1,habits,1,1,1
1312,55,female,83.6,178,2.53,10780,48,9.1,2,performance,2,0,2
1313,54,male,58.5,165,2.96,24901,58,7.2,4,consistency,3,1,0
1314,37,male,66.1,188,1.84,22225,103,5.7,4,habits,3,1,1
1315,51,female,65.1,177,2.9,14443,63,7.4,2,habits,2,0,1
1316,47,male,62.3,162,3.39,15710,72,7.0,4,consistency,3,1,0
1317,15,female,74.1,161,1.41,14312,51,5.7,2,consistency,2,0,0
1318,56,female,42.1,143,1.62,9172,54,6.5,2,habits,1,0,1
1319,63,male,83.2,188,3.43,28522,66,7.0,4,performance,3,1,2
1320,24,female,95.4,198,2.5,15038,71,8.5,4,consistency,2,0,0
1321,31,female,66.0,148,0.85,16275,67,5.8,3,consistency,2,0,0
1322,56,male,65.7,143,1.62,22069,59,7.7,4,habits,3,1,1
1323,71,female,72.4,146,1.83,4126,15,9.3,1,habits,1,0,1
1324,61,female,85.3,162,1.79,19857,38,7.2,4,performance,2,0,2
1325,73,male,65.1,141,1.91,13788,63,7.0,2,performance,2,1,2
1326,29,female,84.0,188,2.02,5665,16,7.8,1,habits,1,0,1
1327,86,other,77.3,163,3.22,8448,56,7.7,2,habits,2,2,1
1328,69,male,105.4,179,2.0,13008,32,8.6,2,habits,2,1,1
1329,67,female,65.1,194,2.95,12893,32,7.0,2,habits,2,0,1
1330,59,male,40.4,170,3.2,8793,39,7.9,2,consistency,2,1,0
1331,24,female,48.5,186,3.0,3399,42,7.8,1,performance,1,0,2
1332,74,female,70.2,170,2.4,14012,30,6.9,2,habits,2,0,1
1333,92,male,85.4,186,1.03,19025,50,7.2,3,habits,2,1,1
1334,95,male,60.2,179,2.52,12626,49,7.2,2,performance,2,1,2
1335,20,female,66.5,187,2.93,12660,31,6.0,2,habits,2,0,1
1336,33,male,80.3,190,2.34,25918,81,6.9,3,performance,3,1,2
1337,93,female,55.5,182,3.82,25590,44,8.9,4,consistency,3,0,0
1338,99,male,60.8,173,3.2,21212,66,8.4,4,performance,3,1,2
1339,92,female,52.5,194,2.6,10919,69,6.6,2,habits,2,0,1
1340,82,female,87.7,163,3.16,24457,40,7.3,3,habits,3,0,1
1341,84,female,93.1,188,2.23,6646,38,8.1,1,habits,1,0,1
1342,37,male,46.3,199,0.5,5363,41,7.5,1,habits,1,1,1
1343,94,female,67.9,165,1.85,9127,37,8.0,2,habits,1,0,1
1344,24,female,91.1,155,3.44,15653,68,7.9,4,performance,3,0,2
1345,27,male,76.0,196,1.63,12012,58,7.4,2,performance,2,1,2
1346,71,male,62.7,186,1.84,4718,32,6.9,1,consistency,1,1,0
1347,38,male,46.8,152,1.27,4778,51,5.9,1,habits,1,1,1
1348,38,female,87.3,154,3.85,26354,75,8.1,4,consistency,3,0,0
1349,59,female,75.4,166,3.58,24879,51,7.1,3,consistency,3,0,0
1350,44,male,47.9,143,1.58,9104,66,5.6,2,habits,1,1,1
1351,22,female,87.8,155,2.5,28980,48,6.8,3,performance,3,0,2
1352,28,male,46.0,169,1.92,24580,72,8.2,3,habits,3,1,1
1353,83,male,66.7,183,2.83,17197,49,5.4,3,habits,2,1,1
1354,29,other,66.0,169,2.56,9861,45,6.2,2,habits,2,2,1
1355,35,female,94.3,175,3.17,28582,67,7.5,4,consistency,3,0,0
1356,38,female,66.1,142,2.43,13761,55,8.6,2,consistency,2,0,0
1357,97,male,66.0,161,4.45,28892,23,8.3,3,habits,3,1,1
1358,98,female,49.6,188,1.28,6201,46,8.6,1,habits,1,0,1
1359,19,female,60.4,161,1.0,10287,48,7.4,2,habits,1,0,1
1360,26,male,57.7,189,1.92,10421,54,7.0,2,habits,2,1,1
1361,91,female,58.5,196,1.3,26850,67,8.1,3,habits,3,0,1
1362,19,female,70.1,189,0.96,3965,45,6.2,1,habits,1,0,1
1363,21,female,40.0,194,1.9,25025,39,6.4,4,habits,3,0,1
1364,60,male,47.3,199,1.55,11275,34,6.0,2,performance,1,1,2
1365,84,female,68.3,188,1.73,23221,64,8.4,3,consistency,3,0,0
1366,71,female,71.8,151,2.96,26406,72,6.6,4,consistency,3,0,0
1367,99,male,66.5,194,2.05,15325,48,8.3,3,habits,2,1,1
1368,94,female,69.4,160,2.27,18766,71,7.4,3,habits,2,0,1
1369,51,female,63.9,195,3.03,19111,56,8.4,3,habits,2,0,1
1370,30,male,69.7,143,1.66,11260,63,6.1,2,habits,2,1,1
1371,71,male,76.5,170,2.41,22015,88,6.8,4,habits,3,1,1
1372,29,female,76.4,183,2.46,13651,54,7.7,2,performance,2,0,2
1373,26,female,59.7,170,1.04,15106,68,6.9,3,performance,2,0,2
1374,43,female,83.7,197,0.73,17426,50,4.8,3,habits,2,0,1
1375,36,male,72.4,162,2.44,10093,63,5.8,2,habits,2,1,1
1376,72,other,88.5,193,2.54,10142,53,6.1,2,performance,2,2,2
1377,57,male,91.5,192,3.64,12001,45,6.2,2,habits,2,1,1
1378,15,male,48.4,159,2.71,17531,51,8.1,4,consistency,3,1,0
1379,49,female,57.1,154,3.37,21810,72,7.8,5,performance,3,0,2
1380,55,male,82.2,162,2.26,26336,43,7.5,3,performance,3,1,2
1381,52,male,45.0,167,2.61,20316,71,9.3,3,habits,3,1,1
1382,67,male,91.3,155,3.97,20362,98,8.7,5,habits,3,1,1
1383,99,male,64.8,176,0.51,3464,53,7.9,1,habits,1,1,1
1384,51,male,78.6,160,2.49,10517,87,5.7,2,performance,2,1,2
1385,27,other,68.3,154,3.89,28570,53,7.4,3,performance,3,2,2
1386,16,male,49.1,156,2.8,20268,78,7.7,4,consistency,3,1,0
1387,98,female,85.8,189,3.76,29178,52,7.0,4,consistency,3,0,0
1388,37,female,111.3,176,1.76,9096,47,8.9,2,consistency,1,0,0
1389,25,female,62.3,152,1.98,3303,17,7.2,1,consistency,1,0,0
1390,94,male,65.2,158,2.22,12154,58,6.0,2,performance,2,1,2
1391,45,female,40.0,169,0.65,9044,44,6.2,2,consistency,1,0,0
1392,28,female,90.3,184,1.38,13577,19,9.5,2,consistency,1,0,0
1393,54,female,83.7,157,1.83,29013,59,7.0,4,habits,3,0,1
1394,78,female,44.0,153,2.58,5331,66,5.0,1,consistency,1,0,0
1395,67,female,40.0,175,3.21,26106,76,6.8,4,habits,3,0,1
1396,54,male,40.8,175,2.43,9596,61,5.4,2,habits,2,1,1
1397,46,female,79.7,159,2.98,16239,61,8.2,3,performance,2,0,2
1398,42,female,81.2,191,1.89,5831,37,5.1,1,consistency,1,0,0
1399,25,female,56.1,158,3.04,8679,50,5.8,2,performance,2,0,2
1400,25,other,77.5,184,2.01,3732,43,7.1,1,habits,1,2,1
1401,30,male,72.4,183,2.84,18997,63,8.6,5,consistency,3,1,0
1402,44,other,64.5,146,2.41,18006,81,7.3,4,habits,3,2,1
1403,51,male,84.6,196,2.68,9129,66,5.9,2,performance,2,1,2
1404,58,male,51.9,183,1.91,11904,47,7.4,2,habits,2,1,1
1405,41,male,87.2,192,3.48,21558,72,7.0,5,consistency,3,1,0
1406,74,male,59.1,143,1.41,8317,38,8.3,2,consistency,1,1,0
1407,74,female,96.7,198,1.23,7217,66,8.0,1,habits,1,0,1
1408,69,male,54.9,173,2.88,16184,53,6.8,3,performance,2,1,2
1409,28,male,64.7,141,2.74,25942,89,8.3,5,performance,3,1,2
1410,68,female,70.9,144,1.68,3997,37,7.4,1,habits,1,0,1
1411,22,female,70.8,194,2.82,12501,46,8.6,2,habits,2,0,1
1412,42,female,77.4,149,2.37,27951,68,8.2,5,habits,3,0,1
1413,37,female,50.7,171,1.86,7664,25,7.6,1,habits,1,0,1
1414,96,female,69.4,181,2.98,5357,51,8.4,1,performance,1,0,2
1415,17,male,72.1,180,3.48,23102,45,7.3,3,performance,3,1,2
1416,77,male,62.1,152,3.7,28869,76,6.6,4,habits,3,1,1
1417,61,female,76.1,178,2.0,13366,51,7.4,2,habits,2,0,1
1418,15,male,49.8,144,3.66,27937,91,7.1,5,consistency,3,1,0
1419,57,female,65.1,197,1.74,27246,50,7.9,3,habits,3,0,1
1420,26,male,58.7,149,1.37,6527,56,7.2,1,habits,1,1,1
1421,42,male,65.1,149,1.15,19383,77,7.9,5,habits,3,1,1
1422,80,female,91.7,177,3.37,13541,88,6.0,2,consistency,2,0,0
1423,30,female,92.0,166,1.6,8834,25,7.7,2,consistency,1,0,0
1424,74,female,89.1,199,2.31,19507,96,6.0,3,consistency,3,0,0
1425,49,female,63.1,190,1.56,10355,48,8.2,2,habits,1,0,1
1426,37,male,83.6,160,2.49,5811,43,8.1,1,performance,1,1,2
1427,60,male,71.7,147,1.74,7090,30,7.4,1,consistency,1,1,0
1428,77,female,70.7,140,1.29,10553,26,7.5,2,performance,1,0,2
1429,65,female,68.8,167,2.91,17025,62,7.2,4,habits,3,0,1
1430,91,male,96.4,188,1.4,18535,54,6.7,3,performance,2,1,2
1431,85,female,90.5,178,2.21,19854,82,7.5,5,performance,3,0,2
1432,27,male,81.2,153,0.73,13028,66,9.2,2,habits,2,1,1
1433,61,male,67.4,160,1.2,10762,52,7.4,2,habits,1,1,1
1434,80,male,70.6,169,2.12,6257,43,5.8,1,performance,1,1,2
1435,24,female,78.0,160,0.62,5906,45,5.4,1,consistency,1,0,0
1436,71,female,62.2,188,1.16,9246,23,5.8,2,performance,1,0,2
1437,49,male,84.1,148,2.6,23572,45,7.0,4,consistency,3,1,0
1438,73,female,56.2,156,2.42,21652,57,8.8,5,consistency,3,0,0
1439,55,male,75.9,144,4.19,16528,74,6.5,5,habits,3,1,1
1440,82,male,40.0,197,3.48,10835,21,8.6,2,habits,2,1,1
1441,51,male,61.7,196,1.99,19571,59,7.6,4,performance,3,1,2
1442,68,male,101.2,170,2.59,14113,29,7.7,2,habits,2,1,1
1443,75,male,85.5,191,2.52,6199,47,7.6,1,habits,1,1,1
1444,58,female,93.0,179,2.18,15848,76,8.0,4,consistency,2,0,0
1445,23,female,60.0,177,1.35,28184,55,6.9,3,consistency,3,0,0
1446,74,female,71.6,182,1.99,7558,11,4.8,1,habits,1,0,1
1447,89,male,89.2,158,2.08,10696,46,6.6,2,habits,2,1,1
1448,37,male,79.5,175,1.89,12687,54,6.3,2,habits,2,1,1
1449,83,male,77.6,189,2.71,22351,72,7.6,3,habits,3,1,1
1450,64,male,94.5,172,1.67,8058,76,7.4,2,consistency,1,1,0
1451,16,female,54.4,152,1.99,20866,96,7.2,5,habits,3,0,1
1452,71,male,67.2,153,2.08,4360,42,8.9,1,performance,1,1,2
1453,84,female,43.7,195,2.47,9573,45,6.6,2,performance,2,0,2
1454,32,female,53.6,172,1.38,9140,38,5.0,2,consistency,1,0,0
1455,75,male,86.1,168,3.05,28414,80,7.4,3,habits,3,1,1
1456,66,female,56.2,182,0.96,13901,52,8.4,2,consistency,2,0,0
1457,86,female,81.0,188,2.0,19681,69,7.6,3,habits,2,0,1
1458,69,female,94.9,175,2.42,29755,61,7.0,4,habits,3,0,1
1459,53,female,67.3,197,2.35,15472,61,7.7,5,performance,3,0,2
1460,15,male,77.8,183,2.2,16787,63,9.2,4,habits,2,1,1
1461,18,male,81.1,149,3.91,15113,65,6.5,4,performance,3,1,2
1462,17,male,51.7,170,1.8,28690,62,7.3,3,habits,3,1,1
1463,17,male,60.8,145,4.31,24528,58,8.1,4,habits,3,1,1
1464,66,female,54.9,196,2.51,12623,50,7.5,2,performance,2,0,2
1465,59,male,61.9,140,2.26,14541,67,7.0,2,consistency,2,1,0
1466,99,female,80.7,146,2.53,9774,24,6.8,2,consistency,1,0,0
1467,61,female,61.1,197,3.97,9421,18,6.9,2,consistency,2,0,0
1468,21,male,69.5,166,1.5,13765,68,7.7,2,habits,2,1,1
1469,32,male,54.4,160,2.02,19559,58,8.0,5,consistency,3,1,0
1470,73,female,88.4,167,1.67,8435,44,9.3,2,habits,1,0,1
1471,47,female,61.8,155,2.02,7004,49,5.6,1,consistency,1,0,0
1472,62,female,92.8,195,1.19,29275,59,9.1,3,consistency,3,0,0
1473,94,male,70.9,185,2.02,4331,38,6.9,1,performance,1,1,2
1474,74,male,48.9,162,3.19,7588,41,7.0,1,consistency,1,1,0
1475,29,male,67.4,191,2.31,12959,87,8.1,2,habits,2,1,1
1476,15,male,54.1,159,2.0,10681,76,8.1,2,consistency,2,1,0
1477,44,female,78.8,177,1.77,9650,39,8.4,2,habits,1,0,1
1478,25,female,66.1,193,3.23,28978,85,8.8,4,habits,3,0,1
1479,85,female,72.4,164,1.82,29708,67,7.3,3,habits,3,0,1
1480,80,female,64.5,167,3.49,10261,49,8.6,2,consistency,2,0,0
1481,26,female,61.7,144,3.55,8915,36,6.6,2,habits,2,0,1
1482,23,male,55.4,195,2.38,10639,56,6.9,2,habits,2,1,1
1483,68,male,82.5,160,2.59,29571,65,7.2,4,performance,3,1,2
1484,79,female,67.4,157,2.72,5673,34,6.6,1,consistency,1,0,0
1485,41,male,65.3,186,2.77,5122,28,7.2,1,habits,1,1,1
1486,21,female,67.0,145,2.04,26002,84,8.3,4,habits,3,0,1
1487,79,female,59.8,196,1.83,12481,38,7.9,2,consistency,2,0,0
1488,37,male,65.3,168,1.07,5433,28,6.5,1,performance,1,1,2
1489,88,female,73.1,158,2.49,13901,61,6.5,2,habits,2,0,1
1490,54,female,54.5,172,3.27,17427,77,6.6,5,performance,3,0,2
1491,21,female,56.7,140,1.66,17841,68,7.5,4,consistency,2,0,0
1492,91,female,90.7,184,2.08,23805,75,5.7,3,consistency,3,0,0
1493,52,female,64.6,142,1.26,11368,69,6.3,2,performance,2,0,2
1494,37,male,61.7,181,1.77,21563,28,6.8,3,consistency,2,1,0
1495,17,male,49.8,160,3.19,29387,78,8.6,5,performance,3,1,2
1496,23,female,82.8,174,2.29,20840,58,7.4,5,habits,3,0,1
1497,71,female,54.2,180,1.99,11332,44,8.2,2,consistency,2,0,0
1498,91,male,69.8,179,1.46,29093,69,7.6,4,consistency,3,1,0
1499,50,male,44.4,142,2.13,7035,34,6.6,1,habits,1,1,1
1500,84,female,82.3,164,2.17,10820,34,6.8,2,consistency,1,0,0
